id,sample_id,crop_id,suitability_score,suitability_level,limiting_factors,yield_potential,risk_assessment,management_recommendations,assessment_date,created_at
28178,3523,158,53.08,不适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": true}",229.21,风险很高，不建议种植,改良土壤，提高地力,2023-03-30,2024-03-22 20:01:18
28179,3523,435,76.26,中度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": true}",769.31,风险中等，需要适当管理,监测病虫害，及时防治,2023-03-30,2024-03-22 20:01:18
28180,3523,119,74.7,中度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": true}",615.69,风险中等，需要适当管理,改良土壤，提高地力,2023-03-30,2024-03-22 20:01:18
28181,3523,61,85.24,高度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": true}",822.86,风险较低，适宜种植,科学轮作，避免连作障碍,2023-03-30,2024-03-22 20:01:18
28185,3524,55,85.02,高度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": false}",1035.64,风险较低，适宜种植,监测病虫害，及时防治,2024-02-14,2024-06-01 20:18:42
28186,3524,465,70.6,中度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": false}",655.74,风险中等，需要适当管理,加强田间管理，及时灌溉施肥,2024-02-14,2024-06-01 20:18:42
28187,3524,244,81.53,高度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": false}",1026.1,风险较低，适宜种植,科学轮作，避免连作障碍,2024-02-14,2024-06-01 20:18:42
28188,3524,91,82.52,高度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": false}",922.85,风险较低，适宜种植,科学轮作，避免连作障碍,2024-02-14,2024-06-01 20:18:42
28189,3524,11,82.26,高度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": false}",1065.72,风险较低，适宜种植,监测病虫害，及时防治,2024-02-14,2024-06-01 20:18:42
28190,3524,478,43.09,不适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": false}",238.05,风险很高，不建议种植,科学轮作，避免连作障碍,2024-02-14,2024-06-01 20:18:42
28193,3525,69,74.66,中度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": true}",741.34,风险中等，需要适当管理,加强田间管理，及时灌溉施肥,2024-11-05,2023-11-22 03:30:19
28194,3525,23,78.51,中度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": false}",680.14,风险中等，需要适当管理,合理密植，保证通风透光,2024-11-05,2023-11-22 03:30:19
28195,3525,290,68.68,勉强适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": false}",542.75,风险较高，需要重点关注,监测病虫害，及时防治,2024-11-05,2023-11-22 03:30:19
28196,3525,316,89.82,高度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": false}",1147.99,风险较低，适宜种植,科学轮作，避免连作障碍,2024-11-05,2023-11-22 03:30:19
28197,3525,101,52.18,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": false}",344.03,风险很高，不建议种植,加强田间管理，及时灌溉施肥,2024-11-05,2023-11-22 03:30:19
28198,3525,324,49.05,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": true}",240.31,风险很高，不建议种植,合理密植，保证通风透光,2024-11-05,2023-11-22 03:30:19
28201,3526,350,91.14,高度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": false}",1083.35,风险较低，适宜种植,合理密植，保证通风透光,2024-05-05,2024-09-06 23:52:11
28202,3526,119,69.85,勉强适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": false}",467.52,风险较高，需要重点关注,监测病虫害，及时防治,2024-05-05,2024-09-06 23:52:11
28203,3526,30,45.92,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": true}",266.92,风险很高，不建议种植,合理密植，保证通风透光,2024-05-05,2024-09-06 23:52:11
28204,3526,416,63.69,勉强适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": true}",404.96,风险较高，需要重点关注,合理密植，保证通风透光,2024-05-05,2024-09-06 23:52:11
28205,3526,183,78.75,中度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": true}",633.03,风险中等，需要适当管理,改良土壤，提高地力,2024-05-05,2024-09-06 23:52:11
28209,3527,427,40.95,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": true}",314.81,风险很高，不建议种植,合理密植，保证通风透光,2025-01-09,2023-03-11 11:19:56
28210,3527,10,42.67,不适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": true}",369.43,风险很高，不建议种植,科学轮作，避免连作障碍,2025-01-09,2023-03-11 11:19:56
28211,3527,209,58.79,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": true}",262.13,风险很高，不建议种植,监测病虫害，及时防治,2025-01-09,2023-03-11 11:19:56
28212,3527,261,82.37,高度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": true}",1006.66,风险较低，适宜种植,监测病虫害，及时防治,2025-01-09,2023-03-11 11:19:56
28213,3527,357,40.75,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": true}",297.83,风险很高，不建议种植,合理密植，保证通风透光,2025-01-09,2023-03-11 11:19:56
28214,3527,221,65.54,勉强适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": true}",493.32,风险较高，需要重点关注,科学轮作，避免连作障碍,2025-01-09,2023-03-11 11:19:56
28215,3527,255,69.03,勉强适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": false}",515.2,风险较高，需要重点关注,改良土壤，提高地力,2025-01-09,2023-03-11 11:19:56
28216,3527,486,65.89,勉强适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": false}",589.21,风险较高，需要重点关注,改良土壤，提高地力,2025-01-09,2023-03-11 11:19:56
28217,3528,221,77.6,中度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": true}",777.25,风险中等，需要适当管理,合理密植，保证通风透光,2023-07-28,2024-02-09 23:43:18
28218,3528,206,45.28,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": true}",315.64,风险很高，不建议种植,改良土壤，提高地力,2023-07-28,2024-02-09 23:43:18
28219,3528,115,56.32,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": true}",390.04,风险很高，不建议种植,改良土壤，提高地力,2023-07-28,2024-02-09 23:43:18
28220,3528,434,82.18,高度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": true}",1107.57,风险较低，适宜种植,加强田间管理，及时灌溉施肥,2023-07-28,2024-02-09 23:43:18
28221,3528,80,88.42,高度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": false}",918.49,风险较低，适宜种植,科学轮作，避免连作障碍,2023-07-28,2024-02-09 23:43:18
28222,3528,267,75.69,中度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": false}",656.44,风险中等，需要适当管理,监测病虫害，及时防治,2023-07-28,2024-02-09 23:43:18
28223,3528,363,74.51,中度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": true}",730.27,风险中等，需要适当管理,科学轮作，避免连作障碍,2023-07-28,2024-02-09 23:43:18
28225,3529,253,86.73,高度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": false}",923.11,风险较低，适宜种植,科学轮作，避免连作障碍,2022-12-06,2022-12-07 17:15:59
28226,3529,347,52.14,不适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": true}",282.55,风险很高，不建议种植,改良土壤，提高地力,2022-12-06,2022-12-07 17:15:59
28227,3529,210,76.6,中度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": false}",606.94,风险中等，需要适当管理,科学轮作，避免连作障碍,2022-12-06,2022-12-07 17:15:59
28228,3529,319,71.27,中度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": false}",651.87,风险中等，需要适当管理,改良土壤，提高地力,2022-12-06,2022-12-07 17:15:59
28229,3529,426,79.49,中度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": true}",763.51,风险中等，需要适当管理,科学轮作，避免连作障碍,2022-12-06,2022-12-07 17:15:59
28230,3529,438,83.56,高度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": true}",1181.74,风险较低，适宜种植,合理密植，保证通风透光,2022-12-06,2022-12-07 17:15:59
28231,3529,166,90.18,高度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": false}",826.13,风险较低，适宜种植,合理密植，保证通风透光,2022-12-06,2022-12-07 17:15:59
28233,3530,206,54.82,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": false}",269.92,风险很高，不建议种植,改良土壤，提高地力,2024-04-26,2024-01-06 20:37:29
28234,3530,373,65.56,勉强适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": false}",410.13,风险较高，需要重点关注,监测病虫害，及时防治,2024-04-26,2024-01-06 20:37:29
28235,3530,127,48.16,不适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": true}",343.74,风险很高，不建议种植,合理密植，保证通风透光,2024-04-26,2024-01-06 20:37:29
28236,3530,130,43.27,不适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": true}",341.96,风险很高，不建议种植,加强田间管理，及时灌溉施肥,2024-04-26,2024-01-06 20:37:29
28237,3530,229,48.89,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": true}",208.14,风险很高，不建议种植,改良土壤，提高地力,2024-04-26,2024-01-06 20:37:29
28238,3530,499,46.33,不适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": true}",254.03,风险很高，不建议种植,加强田间管理，及时灌溉施肥,2024-04-26,2024-01-06 20:37:29
28241,3531,382,65.24,勉强适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": true}",482.34,风险较高，需要重点关注,合理密植，保证通风透光,2022-07-15,2023-02-02 07:52:12
28242,3531,398,66.93,勉强适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": true}",425.43,风险较高，需要重点关注,合理密植，保证通风透光,2022-07-15,2023-02-02 07:52:12
28243,3531,63,43.66,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": true}",201.29,风险很高，不建议种植,合理密植，保证通风透光,2022-07-15,2023-02-02 07:52:12
28244,3531,323,89.35,高度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": false}",864.08,风险较低，适宜种植,改良土壤，提高地力,2022-07-15,2023-02-02 07:52:12
28245,3531,71,93.07,高度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": true}",1016.29,风险较低，适宜种植,合理密植，保证通风透光,2022-07-15,2023-02-02 07:52:12
28246,3531,48,93.64,高度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": false}",1197.59,风险较低，适宜种植,加强田间管理，及时灌溉施肥,2022-07-15,2023-02-02 07:52:12
28247,3531,241,60.82,勉强适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": false}",457.59,风险较高，需要重点关注,改良土壤，提高地力,2022-07-15,2023-02-02 07:52:12
28248,3531,324,62.18,勉强适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": false}",573.82,风险较高，需要重点关注,改良土壤，提高地力,2022-07-15,2023-02-02 07:52:12
28249,3532,468,52.32,不适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": true}",304.69,风险很高，不建议种植,加强田间管理，及时灌溉施肥,2023-12-23,2023-09-18 00:33:03
28250,3532,373,72.78,中度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": false}",617.05,风险中等，需要适当管理,监测病虫害，及时防治,2023-12-23,2023-09-18 00:33:03
28251,3532,200,59.65,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": true}",373.62,风险很高，不建议种植,加强田间管理，及时灌溉施肥,2023-12-23,2023-09-18 00:33:03
28252,3532,407,77.53,中度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": true}",741.87,风险中等，需要适当管理,监测病虫害，及时防治,2023-12-23,2023-09-18 00:33:03
28253,3532,378,55.67,不适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": false}",248.56,风险很高，不建议种植,合理密植，保证通风透光,2023-12-23,2023-09-18 00:33:03
28254,3532,337,74.38,中度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": true}",624.09,风险中等，需要适当管理,科学轮作，避免连作障碍,2023-12-23,2023-09-18 00:33:03
28255,3532,492,52.87,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": false}",246.8,风险很高，不建议种植,合理密植，保证通风透光,2023-12-23,2023-09-18 00:33:03
28256,3532,193,75.74,中度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": false}",753.52,风险中等，需要适当管理,加强田间管理，及时灌溉施肥,2023-12-23,2023-09-18 00:33:03
28257,3533,381,91.93,高度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": true}",1077.9,风险较低，适宜种植,科学轮作，避免连作障碍,2022-07-23,2024-07-19 02:31:31
28258,3533,415,70.61,中度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": false}",705.25,风险中等，需要适当管理,加强田间管理，及时灌溉施肥,2022-07-23,2024-07-19 02:31:31
28259,3533,297,78.61,中度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": false}",675.03,风险中等，需要适当管理,合理密植，保证通风透光,2022-07-23,2024-07-19 02:31:31
28260,3533,277,66.46,勉强适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": false}",421.5,风险较高，需要重点关注,监测病虫害，及时防治,2022-07-23,2024-07-19 02:31:31
28261,3533,493,87.11,高度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": false}",914.65,风险较低，适宜种植,科学轮作，避免连作障碍,2022-07-23,2024-07-19 02:31:31
