id,user_id,operation_type,target_table,target_id,operation_description,ip_address,user_agent,operation_time,execution_time,result_status,error_message
30427,77,分析,soil_test_data,2101,用户分析soil_test_data数据,141.189.132.146,"Mozilla/5.0 (Linux; Android 5.1) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/16.0.882.0 Safari/532.2",2025-06-08 23:05:54,0.293,警告,
30428,826,分析,crop_suitability,5908,用户分析crop_suitability数据,159.152.36.231,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; lo-LA) AppleWebKit/531.44.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6531.44.7",2025-05-30 10:40:35,3.412,警告,
30429,1690,导出,soil_test_data,8505,用户导出soil_test_data数据,181.63.231.19,Mozilla/5.0 (Android 3.0; Mobile; rv:44.0) Gecko/44.0 Firefox/44.0,2024-11-05 15:19:02,2.278,警告,
30430,137,新增,soil_samples,2313,用户新增soil_samples数据,116.166.122.108,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/4.0),2024-10-13 06:34:18,0.775,成功,
30431,167,新增,soil_samples,4285,用户新增soil_samples数据,52.122.140.172,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/534.24.2 (KHTML, like Gecko) Version/4.1 Safari/534.24.2",2025-02-14 12:29:13,4.698,警告,
30432,1626,修改,crop_suitability,340,用户修改crop_suitability数据,115.228.96.83,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/17.5y3528.0 Mobile/90H582 Safari/535.2",2024-08-05 16:32:22,4.14,成功,
30433,991,分析,crop_suitability,2955,用户分析crop_suitability数据,156.72.183.98,Opera/9.67.(X11; Linux i686; hr-HR) Presto/2.9.160 Version/10.00,2024-06-28 15:40:49,1.352,成功,
30434,1526,生成报告,soil_test_data,3844,用户生成报告soil_test_data数据,109.218.152.193,Mozilla/5.0 (Android 2.3.2; Mobile; rv:30.0) Gecko/30.0 Firefox/30.0,2025-04-27 01:01:45,0.549,失败,"状态资源关系生产计划.参加语言的人如果首页.技术控制更多图片查看.
处理发现国际提供.认为一样在线地方关于北京手机.
一下关系觉得一起情况进行.
阅读这个组织大小最大.记者网上最新国家这是."
30435,928,修改,crop_suitability,1995,用户修改crop_suitability数据,61.231.111.238,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_2) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/56.0.895.0 Safari/532.0",2025-03-27 16:47:38,3.831,警告,
30436,1949,修改,fertilizer_plans,6528,用户修改fertilizer_plans数据,9.96.3.244,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/531.14.2 (KHTML, like Gecko) Version/5.0.2 Safari/531.14.2",2025-05-17 07:08:06,1.281,成功,
30437,220,修改,crop_suitability,3416,用户修改crop_suitability数据,132.88.42.238,"Mozilla/5.0 (iPad; CPU iPad OS 13_5_1 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/18.3i4652.0 Mobile/77W807 Safari/535.2",2025-03-30 22:23:17,2.719,警告,
30438,1055,查询,soil_samples,6692,用户查询soil_samples数据,48.214.213.5,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/535.19.1 (KHTML, like Gecko) Version/4.0.4 Safari/535.19.1",2024-08-20 23:51:50,3.708,成功,
30439,1553,删除,fertilizer_plans,6448,用户删除fertilizer_plans数据,68.206.161.11,Opera/9.53.(Windows NT 5.1; sl-SI) Presto/2.9.176 Version/11.00,2025-01-23 06:33:11,4.128,警告,
30440,1786,删除,soil_samples,3068,用户删除soil_samples数据,96.130.226.85,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/9980-12-03 01:45:09 Firefox/6.0,2025-04-13 01:21:14,0.204,警告,
30441,1448,删除,crop_suitability,3220,用户删除crop_suitability数据,29.150.209.207,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/3.1),2024-06-17 04:01:19,0.423,失败,"情况日本留言各种运行同时中国.公司一样公司浏览.推荐大小简介规定.
联系也是国家现在.更新工作包括世界两个政府网上.
行业制作首页出现.那些以后政府今年关系次数.现在增加通过基本部分你的."
30442,1903,新增,soil_samples,7908,用户新增soil_samples数据,62.133.73.133,"Mozilla/5.0 (Linux; Android 2.2) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/54.0.896.0 Safari/535.0",2025-03-26 20:32:55,3.638,警告,
30443,140,查询,crop_suitability,2034,用户查询crop_suitability数据,22.134.208.69,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0),2024-06-21 13:00:39,0.436,失败,"文化政府作为提供这是.
应该成为世界孩子地区.部门已经不能图片经验来源设备.
中国准备知道所以专业增加.企业进行也是今年部门作为解决.
要求那么计划是否登录一般类别.孩子位置一下根据."
30444,141,删除,fertilizer_plans,4712,用户删除fertilizer_plans数据,215.174.105.206,Opera/8.14.(Windows NT 6.1; am-ET) Presto/2.9.171 Version/10.00,2025-05-10 21:29:51,3.772,失败,"当前个人其中在线.决定可以成为所有女人发生.东西联系手机.
活动也是选择国家音乐深圳.等级技术时间不过登录发展.历史起来方法谢谢.
来自市场东西一次直接工作留言.责任一直会员."
30445,1851,新增,soil_samples,8209,用户新增soil_samples数据,64.200.1.8,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/4035-10-01 04:51:57 Firefox/10.0,2025-03-31 06:48:02,4.656,失败,"点击一点说明其实但是.一次发布评论部门因为他们.经济他的单位商品首页孩子政府.
中国如果经验拥有更新中文您的.位置程序一直标准选择基本.任何学校空间的话项目工具留言北京."
30446,522,新增,crop_suitability,2162,用户新增crop_suitability数据,119.23.33.67,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/4.0),2024-08-15 17:16:55,0.73,警告,
30447,186,修改,soil_test_data,3251,用户修改soil_test_data数据,153.38.181.174,Opera/9.13.(X11; Linux i686; ts-ZA) Presto/2.9.166 Version/12.00,2024-06-12 23:28:44,3.824,成功,
30448,972,分析,crop_suitability,3229,用户分析crop_suitability数据,109.142.35.157,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/3.0),2025-04-12 07:10:43,2.488,成功,
30449,393,查询,crop_suitability,9938,用户查询crop_suitability数据,34.52.160.175,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; mg-MG) AppleWebKit/532.19.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6532.19.7",2024-07-24 10:04:38,0.459,警告,
30450,1714,新增,soil_samples,2439,用户新增soil_samples数据,23.236.101.65,Mozilla/5.0 (Android 2.3.5; Mobile; rv:54.0) Gecko/54.0 Firefox/54.0,2025-01-27 06:14:07,0.26,失败,"评论中文生产这是社会.朋友能力中国起来.不能如此看到推荐工程.一种空间国内.
女人客户增加状态.她的注意起来推荐应用应用知道.
决定汽车社区本站推荐客户时间如果."
30451,753,修改,soil_test_data,4286,用户修改soil_test_data数据,142.64.143.218,Mozilla/5.0 (Windows 98; Win 9x 4.90; fur-IT; rv:1.9.0.20) Gecko/6435-08-01 21:29:28 Firefox/13.0,2024-07-14 21:07:33,3.407,警告,
30452,329,分析,fertilizer_plans,4601,用户分析fertilizer_plans数据,148.206.12.0,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/35.0.862.0 Mobile/04D353 Safari/531.1",2024-07-23 17:36:53,4.431,成功,
30453,1725,分析,fertilizer_plans,6012,用户分析fertilizer_plans数据,191.199.5.230,Opera/9.62.(Windows NT 6.2; mag-IN) Presto/2.9.185 Version/12.00,2024-11-28 22:05:34,0.446,成功,
30454,1244,新增,soil_samples,93,用户新增soil_samples数据,223.152.74.91,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/3.1),2024-10-09 09:58:12,3.388,成功,
30455,598,查询,crop_suitability,878,用户查询crop_suitability数据,195.26.150.64,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_5 rv:6.0; tcy-IN) AppleWebKit/532.46.4 (KHTML, like Gecko) Version/5.1 Safari/532.46.4",2025-01-14 10:50:24,2.135,警告,
30456,1831,删除,fertilizer_plans,7038,用户删除fertilizer_plans数据,74.242.95.116,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/5.0),2025-01-16 07:42:50,4.06,警告,
30457,1112,查询,soil_samples,3267,用户查询soil_samples数据,165.141.2.182,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/3.1),2024-10-03 04:26:18,2.62,成功,
30458,1889,新增,soil_samples,8808,用户新增soil_samples数据,153.174.63.13,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/4.0),2024-07-02 08:16:50,0.799,警告,
30459,608,新增,soil_samples,8033,用户新增soil_samples数据,216.122.100.140,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/3.1),2025-03-27 22:03:02,4.968,成功,
30460,1494,修改,fertilizer_plans,6587,用户修改fertilizer_plans数据,83.85.238.134,Mozilla/5.0 (Android 7.1; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0,2024-06-20 02:16:58,2.475,警告,
30461,674,删除,crop_suitability,4266,用户删除crop_suitability数据,94.41.108.12,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/14.8h6393.0 Mobile/38R306 Safari/532.1",2024-10-10 00:59:38,2.91,成功,
30462,1449,删除,fertilizer_plans,7871,用户删除fertilizer_plans数据,107.196.64.237,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/30.0.818.0 Safari/531.1",2024-11-02 19:31:36,3.934,失败,"市场发展工具服务电子然后.更新销售组织也是在线.记者应用得到.可以不同搜索可以.
现在一样企业企业注意工程.研究的是直接已经."
30463,1738,分析,soil_test_data,7371,用户分析soil_test_data数据,44.55.31.20,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_3 rv:6.0; ro-RO) AppleWebKit/533.19.3 (KHTML, like Gecko) Version/4.0.1 Safari/533.19.3",2024-09-20 06:03:00,2.998,失败,"通过教育情况标题正在设计因为.国际男人联系具有文件发生客户电子.
美国经济大学电脑不能发生网站.状态浏览这么作为.标题作为一些的人."
30464,1862,查询,crop_suitability,5903,用户查询crop_suitability数据,56.71.213.56,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_0 rv:4.0; gez-ER) AppleWebKit/533.45.1 (KHTML, like Gecko) Version/4.0.2 Safari/533.45.1",2025-06-01 02:04:52,2.127,成功,
30465,1595,分析,crop_suitability,2157,用户分析crop_suitability数据,139.178.173.4,Mozilla/5.0 (Android 14; Mobile; rv:15.0) Gecko/15.0 Firefox/15.0,2024-08-05 09:14:43,2.864,成功,
30466,1978,导出,soil_samples,5040,用户导出soil_samples数据,35.110.28.46,"Mozilla/5.0 (Windows CE) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/33.0.810.0 Safari/536.1",2025-03-25 03:49:04,2.022,失败,"发表大家但是可是.安全作为不是但是喜欢.
学校教育以后孩子论坛更新积分密码.客户之后评论科技网站不过.
阅读帮助浏览安全投资不断.作品可是公司点击论坛."
30467,1415,导出,fertilizer_plans,9221,用户导出fertilizer_plans数据,92.24.93.81,"Mozilla/5.0 (Linux; Android 2.3.4) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/33.0.866.0 Safari/532.0",2025-02-24 09:21:25,1.729,成功,
30468,1878,修改,crop_suitability,8214,用户修改crop_suitability数据,129.169.197.71,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; hi-IN) AppleWebKit/532.46.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6532.46.7",2024-12-09 06:55:48,2.028,警告,
30469,1705,查询,fertilizer_plans,4674,用户查询fertilizer_plans数据,156.64.170.132,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_6) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/22.0.866.0 Safari/532.0",2024-08-03 03:08:09,2.155,成功,
30470,253,查询,crop_suitability,8382,用户查询crop_suitability数据,112.31.232.193,Opera/9.65.(X11; Linux i686; be-BY) Presto/2.9.170 Version/12.00,2025-05-16 15:36:20,1.178,警告,
30471,1043,删除,crop_suitability,2396,用户删除crop_suitability数据,162.20.210.131,"Mozilla/5.0 (iPhone; CPU iPhone OS 2_2_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/47.0.820.0 Mobile/00U951 Safari/531.1",2024-09-22 05:13:20,4.323,警告,
30472,1294,查询,fertilizer_plans,3259,用户查询fertilizer_plans数据,7.218.156.188,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; doi-IN) AppleWebKit/531.35.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6531.35.2",2025-05-13 05:35:49,2.93,失败,"不会价格空间工作地区公司进入.起来帮助网络文章.
商品点击大家科技使用而且.一样记者产品详细一切.资料希望控制的是也是.
建设在线都是首页是否.企业日期增加密码孩子.北京参加制作那么用户之后方式."
30473,1292,修改,crop_suitability,1658,用户修改crop_suitability数据,2.93.238.205,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/5.0),2025-06-07 10:29:04,3.869,失败,"联系特别希望一点.人民来自信息其中状态.现在本站那些资料作为.行业中文她的制作.
公司或者政府电子因此.支持语言手机销售工作世界软件."
30474,1893,生成报告,soil_samples,3791,用户生成报告soil_samples数据,192.49.166.15,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/37.0.860.0 Mobile/44M635 Safari/535.1",2024-11-14 11:30:10,2.191,成功,
30475,355,修改,crop_suitability,3132,用户修改crop_suitability数据,80.52.116.62,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/5.0),2025-06-07 11:23:34,4.703,失败,"操作其实这是功能介绍.
的话比较不能正在.操作城市建设介绍搜索.新闻不同搜索可能自己.
如何详细单位因为安全处理.中国你的威望时间.文章作为可能包括这样喜欢事情没有."
30476,356,新增,crop_suitability,8776,用户新增crop_suitability数据,131.45.231.151,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; doi-IN) AppleWebKit/534.24.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6534.24.3",2024-09-29 05:08:10,2.716,失败,"今天人民你们只有.责任学校操作.设备查看语言只是个人进行.
深圳继续程序一定一种电话.安全发生具有发布国内."
30477,876,删除,fertilizer_plans,9991,用户删除fertilizer_plans数据,181.5.201.200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2 rv:6.0; ce-RU) AppleWebKit/532.3.1 (KHTML, like Gecko) Version/4.1 Safari/532.3.1",2025-04-16 10:33:03,0.731,成功,
30478,1812,分析,crop_suitability,2842,用户分析crop_suitability数据,134.252.84.254,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/9.0j4781.0 Mobile/93B409 Safari/535.2",2024-09-28 10:30:24,1.977,成功,
30479,721,分析,soil_samples,2943,用户分析soil_samples数据,21.201.102.230,Mozilla/5.0 (Android 3.2.2; Mobile; rv:32.0) Gecko/32.0 Firefox/32.0,2024-09-27 04:33:42,0.45,失败,"表示看到之间.可是当然系统汽车专业拥有不过.原因只是更新销售自己社区.工作网络已经这些孩子要求大学.
然后电脑规定拥有还有组织企业分析.很多推荐地区本站开始世界."
30480,897,删除,soil_test_data,8356,用户删除soil_test_data数据,216.25.176.77,Opera/8.91.(Windows NT 4.0; kw-GB) Presto/2.9.163 Version/10.00,2024-09-21 03:23:45,3.095,失败,"非常都是还是系统所以.类型客户主题发表这种名称世界.广告东西非常.
或者所以所以城市根据.为什如此参加自己.音乐查看北京影响进入.
运行工程同时只有."
30481,1565,生成报告,soil_test_data,4032,用户生成报告soil_test_data数据,144.61.161.115,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/533.8.1 (KHTML, like Gecko) Version/4.1 Safari/533.8.1",2024-08-16 13:43:46,0.364,警告,
30482,1490,新增,soil_samples,9410,用户新增soil_samples数据,40.147.132.73,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/534.23.7 (KHTML, like Gecko) Version/5.0.3 Safari/534.23.7",2025-03-24 14:33:19,0.211,成功,
30483,1249,删除,soil_test_data,1855,用户删除soil_test_data数据,215.200.23.57,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/534.18.6 (KHTML, like Gecko) Version/5.1 Safari/534.18.6",2025-05-27 17:23:56,2.753,警告,
30484,1205,生成报告,soil_samples,9312,用户生成报告soil_samples数据,33.131.193.100,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 11.0; Trident/5.1),2024-12-26 17:28:23,4.815,成功,
30485,1047,生成报告,crop_suitability,1819,用户生成报告crop_suitability数据,65.234.150.152,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_3) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/59.0.870.0 Safari/531.0",2025-01-29 21:26:38,4.924,失败,"威望一样图片时间服务拥有.功能感觉一样作品内容不是.
成功法律可能注册看到下载进入.联系大家女人数据市场的是以下.欢迎全国部分他的发现."
30486,306,修改,soil_samples,4914,用户修改soil_samples数据,59.229.75.203,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/535.48.1 (KHTML, like Gecko) Version/5.0.3 Safari/535.48.1",2025-05-18 14:28:56,0.167,失败,"今年地区关于.更新谢谢一起只要.工程不会日期加入.
规定这种规定.设计看到如此一点报告电话威望.论坛通过城市质量没有.
中国能力只要.今年日期部门商品到了如何."
30487,1587,修改,soil_samples,516,用户修改soil_samples数据,210.26.84.246,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_6 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/40.0.891.0 Mobile/63V262 Safari/532.0",2024-09-09 23:05:28,3.28,失败,"一个学生业务投资参加本站.什么中国进行计划应用.还是一次得到那个.
学生成功一切或者.音乐首页喜欢目前决定那些一般一次.学校各种记者现在.
开始男人广告成功位置国际.重要对于作品登录."
30488,1956,导出,soil_samples,2111,用户导出soil_samples数据,55.170.39.2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_7 rv:6.0; nr-ZA) AppleWebKit/535.27.4 (KHTML, like Gecko) Version/5.1 Safari/535.27.4",2024-12-28 09:04:18,2.352,成功,
30489,934,查询,fertilizer_plans,3975,用户查询fertilizer_plans数据,122.8.16.130,"Mozilla/5.0 (Linux; Android 5.0.1) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/38.0.891.0 Safari/536.1",2024-10-28 08:18:30,3.476,成功,
30490,859,删除,crop_suitability,7038,用户删除crop_suitability数据,215.19.232.225,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/4.0),2024-12-10 17:37:40,1.676,失败,"孩子各种程序进行系列.
中国广告有限评论自己拥有程序.之间资料继续位置提高过程实现.
设计法律简介进行完全增加.系统科技次数网站查看希望上海.免费最大音乐朋友目前."
30491,1397,查询,crop_suitability,1190,用户查询crop_suitability数据,37.141.35.85,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/16.2a6603.0 Mobile/04M209 Safari/535.0",2024-09-24 00:51:48,4.311,警告,
30492,1210,新增,crop_suitability,4707,用户新增crop_suitability数据,107.48.255.66,"Mozilla/5.0 (iPad; CPU iPad OS 16_7_7 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/29.0.832.0 Mobile/82N655 Safari/532.0",2024-08-28 22:12:07,3.193,成功,
